"Dakota Puccio its comedy gold when you idiots lump 4 or 5 terms together that are all different, thinking youve pinpointed a group of people. ",8.777777777777779,Affiliation,It is time to wake up California and America and Stop voting for The lying hypocrite communist socialist liberals democrats that are destroying this country. We must put America First. WE MUST BUILD THE WALL,yes
Gregory Baxter More people die from illegal and prescription drugs and medical mistakes than guns in this country. You people really need to get off gun BS cause guess what Guns arent going any where. They are in our Constitution. Illegal immigration is NOT.,15.333333333333334,Facts/Logic,Cynthia D Melrose DUH! Which way did he go?,yes
President Trump is looking out for OUR SECURITY & WALLS DO WORK ! Thank you President Trump,28.333333333333332,Not Counterspeech,original post,no
"Justin Fields,  Which part of making America great do you hate?",16.666666666666668,Counterspeech,Brett Gibson awwww does he hurt your feelings???,yes
Some people dont want to hear the truth...bet on Beto as one of them...,11,Not Counterspeech,original post,no
hOLLYWOOD=jEWIISH RUN COMMIE AGENDA,21.555555555555557,Negative tone,Dave Thompson what are you even babbling about?,yes
it's like you guys are in a competition to be the most bigoted,16.22222222222222,Not Counterspeech,Nathan Berg well the thing is you can not prove it. And what your saying is a hyperbole.,no
Thank you President Trump!!,10.222222222222221,Affiliation,original post,yes
"Build the wall!  We are not trying to keep people from leaving our country, therefore we are not dealing with a Berlin Wall like situation. This needs to be finished!",6.333333333333333,Not Counterspeech,original post,no
Illegal immigration is at a 10 year low and there is no extra money going towards vets.,46.333333333333336,Positive tone,Illegal immigration is at a 10 year low and there is no extra money going towards vets.,yes
WE need the Wall !!!,8.666666666666666,Not Counterspeech,original post,no
Build the wall Mr President,49.5,Affiliation,original post,yes
Heart breaking.,13.666666666666666,Not Counterspeech,original post,no
"Brown immigrants, legal or not, are not inherently dangerous. In fact, immigrants are statistically less likely to commit violent crimes than American-born citizens.   This rhetoric is dangerous & divisive.",15.333333333333334,Negative tone,original post,yes
It is the only way to stop it,16.11111111111111,Not Counterspeech,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no drivers license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputys car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL",no
IDIOT! You don't have the house votes or even a legit cause to unseat her never mind impeach her.,12.11111111111111,Negative tone,Trump is right. Impeach Pelosi for sedition.,yes
dEmOCrAt CoMMuNisTs!@?#!?,11.11111111111111,Not Counterspeech,Ed Barnat grow up.,no
If the wall saves 1 life it will have paid for itself.,12,Positive tone,original post,yes
"It's about time we impeach the people that are fight President Trump on our border security.  They must have forgotten that their duty is to the American people,  not the rights of illegals",27.11111111111111,Counterspeech,original post,yes
"It's a dangerous world we live in...must keep up our guard...just as we have seen lobbyist pay off Congress and Senators...who's to say that ""terrorists-monies"" can't be funneled into this country to pay-off local-government officials and police...all along cloaked as just a mere...""friendly-donation""...to be the fuel that supports covert-domestic ""sleeper-cells""...""scary-situation""...could or maybe taking place quietly right on our very door-steps??? Always expect the worst case scenarios...",42,Not Counterspeech,original post,no
WHAT ABOUT THE ONE THAT ARE HERE ?,15.5,Affiliation,original post,yes
"Ah, stupid? trump is guilty of sedition; Pelosi is guilty of representing the majority of Americans in opposing the wall.",12.444444444444445,Positive tone,Trump is right. Impeach Pelosi for sedition.,yes
Laws against drunk driving are already in place and are enforced.  Immigration laws have become relaxed and people try to protect those who come here illegally.  Big difference in how the 2 are addressed.  Did my friend deserve to die when he was walking down the sidewalk and was struck by a female illegal immigrant and thrown 50 feet through the air and spending the next 2 weeks in the hospital before he died. The driver was sober and had no insurance and because of her status as an illegal the state's DA decided not to press charges she lives a happy life in Rockford illinois while an American family weeps.  So how will you defend something like this.  Even more so when the person that killed my friend had no legal right to even be in the country that my friend fought and served for.,10.222222222222221,Affiliation,Samuel Tan Yuan Han Most illegal immigrants overstay their visas.. Hows a wall gonna address that issue?,yes
Idiot,9.555555555555555,Negative tone,Austin Baker hes using the death to push for his border wall which he INCLUDES in the headline.   EXCEPT a wall will do nothing for illegal immigration. They overstay their visas or come in with forged documents. The ACTUAL drugs and crime come through vehicles through legal ports of entry.   Hes not asking you to pay for immigration suppression but an entire waste of money thats more symbolic of America than it is an effective tools,yes
Marc Blair but you know what else doesn't work either?,12.11111111111111,Counterspeech,Want to get rid of illegal immigrants? Get rid of the magnets that bring them here. Get rid of welfare.,yes
